date,time,message
8/26/2017,35:32.0,need upgrade groups: (
8/26/2017,35:32.0,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:32.0,need upgrade groups: (
8/26/2017,35:32.0,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:49.9,set callback: <__NSStackBlock__: 0x16fd96668>
8/26/2017,35:50.7,set callback: <__NSStackBlock__: 0x16fd96698>
8/26/2017,35:52.0,need upgrade groups: (
8/26/2017,35:52.0,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.0,need upgrade groups: (
8/26/2017,35:52.0,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.0,need upgrade groups: (
8/26/2017,35:52.0,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.0,need upgrade groups: (
8/26/2017,35:52.0,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.0,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:52.1,need upgrade groups: (
8/26/2017,35:52.1,set callback: <__NSStackBlock__: 0x16fd95e08>
8/26/2017,35:56.7,set callback: <__NSStackBlock__: 0x16fd96698>
8/26/2017,37:43.3,need upgrade groups: (
8/26/2017,37:43.3,handle state init => download_init
8/26/2017,37:43.7,need upgrade groups: (
8/26/2017,37:43.7,need upgrade groups: (
8/26/2017,37:46.5,handle state download_init => downloading
8/26/2017,37:46.5,download pack version: 01.01.0010
8/26/2017,37:46.6,start download wm620_0801_v01.00.00.82_20170601.pro.fw.sig
8/26/2017,37:47.0,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/a3af7cc5-620e-4450-8c82-08836cea0de2/wm620_0801_v01.00.00.82_20170601.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223746Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=7900266b3eebf3e0ef21facc881dcbf0a15fae48d166a63608b5e94597c9ab28
8/26/2017,38:17.9,start download completed wm620_0801_v01.00.00.82_20170601.pro.fw.sig
8/26/2017,38:17.9,start download wm620_0900_v01.06.00.00_20170608.pro.fw.sig
8/26/2017,38:18.3,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/f83d6951-dfd9-4ce2-a8d7-93659e359eef/wm620_0900_v01.06.00.00_20170608.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223818Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=bbc89262fe8b05a7ebd14b7eaf9dac0627156d29ee422081fd5a4e9c6b4a24ef
8/26/2017,38:18.4,start download completed wm620_0900_v01.06.00.00_20170608.pro.fw.sig
8/26/2017,38:18.4,start download wm620_0305_v34.10.00.21_20160621.pro.fw.sig
8/26/2017,38:18.8,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/7842623d-9bc8-4315-b0fd-bef957da7bde/7263a553135df3208d73340466580433.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223818Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=6c71a21cad01522d1c5ac9956d00c8ed11a74095e48a39ee81dc2a8c0a309bb8
8/26/2017,38:18.9,start download completed wm620_0305_v34.10.00.21_20160621.pro.fw.sig
8/26/2017,38:18.9,start download wm620_0306_v03.02.35.05_20170525.pro.fw.sig
8/26/2017,38:19.3,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/e07022e9-484a-4bda-a522-82d66c3b1d2e/wm620_0306_v03.02.35.05_20170525.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223819Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=c61808a2cb00c36d4b98a276f31fc255bf5cab3ea035010578467b3cd18ae0b4
8/26/2017,38:20.0,start download completed wm620_0306_v03.02.35.05_20170525.pro.fw.sig
8/26/2017,38:20.1,start download wm620_0905_v01.00.01.04_20170527.pro.fw.sig
8/26/2017,38:20.4,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/0c8d5f2e-4f2a-4ba7-bd60-01df9da7b886/wm620_0905_v01.00.01.04_20170527.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223820Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=4ede4dc5a00a7b1079f43a734cfcc5f613df4942c86499c13ac8295d8b79676f
8/26/2017,38:21.2,start download completed wm620_0905_v01.00.01.04_20170527.pro.fw.sig
8/26/2017,38:21.2,start download wm620_1200_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:21.6,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/47641c69-c28e-44da-ac84-905407385aea/73fd6499a7e9f3e46d500ccd4a1a8264.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223821Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=eb964de2ae47d01c5034e2bc922108cefd8ed100a36c86109193c60338a60392
8/26/2017,38:21.6,start download completed wm620_1200_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:21.6,start download wm620_1201_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:22.0,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/aa58ac8f-df45-42cd-92a8-aa0c5a31d2fc/0fbce076080edb5c669d1edbc46f49b7.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223821Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=28fa75c6917b1106b014929986d9b561342e687db0765cceacb448154ae6d444
8/26/2017,38:22.1,start download completed wm620_1201_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:22.1,start download wm620_1202_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:22.5,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/fecae501-10bb-470f-8e36-88fb20ba7bff/89ea36d1c31943de34b027bfacc82e1b.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223822Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=cee39eedaced48e5bd0e262edbf0ffe0bba225e2018d4809b38f6ea559d1f89e
8/26/2017,38:22.5,start download completed wm620_1202_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:22.5,start download wm620_1203_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:22.9,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/e68a3c87-3a8b-49fb-90d0-f5b6c80beb4b/e1d580d4577dadc2e268f49169bfd9f2.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223822Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=d6f30be00d1320f8d6ebb0b563db9a45e222b89522ddaa24635de1df8facbfb0
8/26/2017,38:23.0,start download completed wm620_1203_v01.02.00.46_20160918.pro.fw.sig
8/26/2017,38:23.0,start download wm620_0400_v01.00.00.32_20170329_gb02.pro.fw.sig
8/26/2017,38:23.4,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/4b407e45-1683-4ee8-b97c-b0ae5ff8b36f/wm620_0400_v01.00.00.32_20170329_gb02.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223823Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=5ad8963fd39df9b16a16a26c0e03fe8cc90134b732630ae9605fdbdd0cb1dc1e
8/26/2017,38:23.6,start download completed wm620_0400_v01.00.00.32_20170329_gb02.pro.fw.sig
8/26/2017,38:23.6,start download wm620_0400_v01.00.00.77_20170410_gb01.pro.fw.sig
8/26/2017,38:23.9,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/d0c821b4-f18e-4a8e-982b-eeaf0d110a47/wm620_0400_v01.00.00.77_20170410_gb01.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223823Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=04a297038dd510d193c19bfda5d763550ad12fee5e9adc4a03e40a36c16e5811
8/26/2017,38:24.1,start download completed wm620_0400_v01.00.00.77_20170410_gb01.pro.fw.sig
8/26/2017,38:24.1,start download wm620_0401_v01.06.19.17_20170510.pro.fw.sig
8/26/2017,38:24.4,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/29598db6-8dfb-40ed-8743-cd5a0f0a8b36/wm620_0401_v01.06.19.17_20170510.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223824Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=3a0f058f9960efce3fba0d48f2760ae4a65712ef227a30fc5e6b5e2c689e5729
8/26/2017,38:24.5,start download completed wm620_0401_v01.06.19.17_20170510.pro.fw.sig
8/26/2017,38:24.5,start download wm620_0404_v00.00.00.27_20170126.pro.fw.sig
8/26/2017,38:24.9,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/54cfe8da-067a-4bbc-964d-482e069e5b50/wm620_0404_v00.00.00.27_20170126.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223824Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=6fd37a87c0a3474d5cffc3cda022f03f652de7f742f394874d7d7c3ee2ab55d5
8/26/2017,38:25.1,start download completed wm620_0404_v00.00.00.27_20170126.pro.fw.sig
8/26/2017,38:25.1,start download wm620_0500_v01.00.01.15_20170426.pro.fw.sig
8/26/2017,38:25.4,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/85972484-89c1-465d-8ee4-b120df491c27/wm620_0500_v01.00.01.15_20170426.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223825Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=5f6e6fd92ef865e06be9ce9bcf0308fd446fc062aaefa98b9ba2cc23d06f0bfd
8/26/2017,38:25.5,start download completed wm620_0500_v01.00.01.15_20170426.pro.fw.sig
8/26/2017,38:25.5,start download wm620_0501_v00.01.00.09_20160805.pro.fw.sig
8/26/2017,38:25.9,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/698591df-a6cc-4ba3-bbc9-5c442a2343e8/1a7545bc076aab58897a3b7bc9b69bf9.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223825Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=050f2bec47931bc8786e87522739e4774b56a4bc0b2a18085abf506af6fc823c
8/26/2017,38:25.9,start download completed wm620_0501_v00.01.00.09_20160805.pro.fw.sig
8/26/2017,38:25.9,start download wm620_1101_v01.00.00.41_20170415.pro.fw.sig
8/26/2017,38:26.3,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/18885266-d1d8-4cea-9279-1530262bac12/wm620_1101_v01.00.00.41_20170415.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223826Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=be8cfe4b1f7b8dd5d1e6b9a998d21e60276715d75dd848fb8e9bedab1c259cc7
8/26/2017,38:26.4,start download completed wm620_1101_v01.00.00.41_20170415.pro.fw.sig
8/26/2017,38:26.4,start download wm620_1100_v01.00.00.41_20170415.pro.fw.sig
8/26/2017,38:26.8,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/9b7ac6c0-10c2-498c-9ecc-6e895ca4390c/wm620_1100_v01.00.00.41_20170415.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223826Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=92daaae9db1c9a719b4014dfdd40e412777612f8e42c2ed162c4e9a9e15b8eb3
8/26/2017,38:26.8,start download completed wm620_1100_v01.00.00.41_20170415.pro.fw.sig
8/26/2017,38:26.8,start download wm620_0100_v01.06.15.82_20170619.pro.fw.sig
8/26/2017,38:27.2,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/e35e0d4a-913e-4027-be41-c03923598a94/wm620_0100_v01.06.15.82_20170619.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223827Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=5005787bfd3311a71b612c0b3221e5cfc8eb6c874fa2c5d736379c86b1d3c315
8/26/2017,38:38.5,start download completed wm620_0100_v01.06.15.82_20170619.pro.fw.sig
8/26/2017,38:38.5,start download wm620_0104_v00.12.02.24_20170531_ln01.pro.fw.sig
8/26/2017,38:38.9,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/660c03cf-09a1-41cf-94c8-6ae6a9ad4ac0/wm620_0104_v00.12.02.24_20170531_ln01.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223838Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=70eaf7e2cc3e3c1c8c4194d58db911d04acd955203d896f0bce42fa990ebdf3c
8/26/2017,38:38.9,start download completed wm620_0104_v00.12.02.24_20170531_ln01.pro.fw.sig
8/26/2017,38:38.9,start download wm620_0104_v00.09.01.85_20161221_ln02.pro.fw.sig
8/26/2017,38:39.3,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/535b58a6-5657-47fd-90d7-aacf7a575000/wm620_0104_v00.09.01.85_20161221_ln02.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223839Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=63d79dbff2cc4823661590cc29d153f6c1b60fca48b4d3e8dd76c201aa0b2f85
8/26/2017,38:39.3,start download completed wm620_0104_v00.09.01.85_20161221_ln02.pro.fw.sig
8/26/2017,38:39.3,start download wm620_0106_v01.37.51.00_20170620.pro.fw.sig
8/26/2017,38:39.7,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/1527ad01-9c2d-4b36-a3fd-d4684b108016/wm620_0106_v01.37.51.00_20170620.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223839Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=363c839fddea5bd2d6e813a3ad5ce707a73a1f73b2b4682ba6b54a59bfa3f8d5
8/26/2017,39:01.6,start download completed wm620_0106_v01.37.51.00_20170620.pro.fw.sig
8/26/2017,39:01.6,start download wm620_0805_v01.01.00.74_20170612.pro.fw.sig
8/26/2017,39:02.0,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/fa949f9f-6c6b-4449-b3f7-7fde3001ebba/wm620_0805_v01.01.00.74_20170612.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223901Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=dcf81417ba18696dbc6b264fa6b4aee594b3a5192e8c36c70e62bdc72d430caa
8/26/2017,39:03.6,start download completed wm620_0805_v01.01.00.74_20170612.pro.fw.sig
8/26/2017,39:03.6,start download wm620_0804_v00.01.02.05_20161103.pro.fw.sig
8/26/2017,39:04.0,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/6ea64967-73f5-43ac-9d90-1ce41064950a/e33b02e8752812ac122068a5583eac73.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223903Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=df6bd028b212f4de4c129b5a890df58ea6a13c250935c86a18a9c7a4cc183c4a
8/26/2017,39:04.2,start download completed wm620_0804_v00.01.02.05_20161103.pro.fw.sig
8/26/2017,39:04.2,start download wm620_0803_v00.00.02.03_20170417.pro.fw.sig
8/26/2017,39:04.6,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/48c3bf74-aea6-4ea9-bbb2-70d8d60bf01a/wm620_0803_v00.00.02.03_20170417.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223904Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=c05536d6d1fa5f9325e341fb5bb771b3664b4b98dca3ec5a8028be177d7797e8
8/26/2017,39:04.7,start download completed wm620_0803_v00.00.02.03_20170417.pro.fw.sig
8/26/2017,39:04.7,start download wm620_0802_v00.02.00.00_20170522.pro.fw.sig
8/26/2017,39:05.0,start download pack http://pro-dji-service-usa-cdn.aasky.net/firmware_file/b2682874-a11f-4227-8e49-588805ed2b35/wm620_0802_v00.02.00.00_20170522.pro.fw.sig?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAIITWQE7WYGWJGNYQ%2F20170826%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20170826T223904Z&X-Amz-Expires=900&X-Amz-SignedHeaders=host&X-Amz-Signature=616c27a69efd8e3e421af8aea114622df1ced4f54b33e0fde203433eab7e3d4a
8/26/2017,39:10.3,start download completed wm620_0802_v00.02.00.00_20170522.pro.fw.sig
8/26/2017,39:12.6,handle state downloading => upgradable
8/26/2017,39:25.2,handle state upgradable => upgrading
8/26/2017,39:25.3,version compare resulsts: (
8/26/2017,39:25.3,versions: (
8/26/2017,39:25.3,start upgrade 01.01.0010
8/26/2017,39:25.3,set callback: <__NSStackBlock__: 0x16e456b80>
8/26/2017,39:25.3,upgrade modelType: 16777481
8/26/2017,39:25.3,group need upgrade: 1
8/26/2017,39:25.3,verify pack
8/26/2017,39:27.9,upgrade group: group name: MC
8/26/2017,39:27.9,set progress handler: <__NSStackBlock__: 0x16e5fad28>
8/26/2017,39:27.9,tar firwmares: {
8/26/2017,39:27.9,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0801_v01.00.00.82_20170601.pro.fw.sig, size 56680480"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0900_v01.06.00.00_20170608.pro.fw.sig, size 79840"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0305_v34.10.00.21_20160621.pro.fw.sig, size 55328"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0306_v03.02.35.05_20170525.pro.fw.sig, size 1559840"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_0905_v01.00.01.04_20170527.pro.fw.sig, size 1463296"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_1200_v01.02.00.46_20160918.pro.fw.sig, size 42528"
8/26/2017,39:28.0,"/private/var/mobile/Containers/Data/Application/3DDC1CF3-8908-4EBF-BA7C-BD14B2BF7377/tmp/F2593A396A3D8EE89E5505309BE6210A/wm620_1201_v01.02.00.46_20160918.pro.fw.sig, size 42528"
